Date,Ticker,Company,Return,RSI,MACD,Spread,VROC,Is_Market_Open,is_closed
2025-01-01,ABK.KW,Ahli Bank Kuwait,0.0,24.99997371168874,-2.6264982678991373,0.03461439863636464,0.22954162620836302,0,1
2025-01-01,BOUBYAN.KW,Boubyan Bank,0.0,48.57159931305883,-0.3064270428495206,0.016043406623998564,0.28557588425720226,0,1
2025-01-01,BURG.KW,Burgan Bank,0.0,21.42850275798253,-1.5527944433569303,0.05113482451201825,31.406520324879903,0,1
2025-01-01,CBK.KW,Commercial Bank Kuwait,0.0,89.47363212984934,16.119324100935046,0.10077546814703614,-0.8921586253836572,0,1
2025-01-01,GBK.KW,Gulf Bank,0.0,50.0,-0.5683248314730918,0.009202201667154712,0.8241672206641409,0,1
2025-01-01,HUMANSOFT.KW,Humansoft Holding,0.0,76.36815693735494,52.68351581119214,0.018382352941176322,-0.0660347865628375,0,1
2025-01-01,KFH.KW,Kuwait Finance House,0.0,68.75402290742684,1.4852295327144702,0.005361300909430999,0.265773631234659,0,1
2025-01-01,KFIC.KW,Kuwait Finance & Investment,0.0,74.19284488930818,3.628097561344646,0.13281001489539565,0.0,0,1
2025-01-01,KPROJ.KW,Kuwait Projects Co (KIPCO),0.0,59.57703124320745,-0.1711508525904435,0.01473443490385274,-0.034283337885412345,0,1
2025-01-01,NBK.KW,National Bank of Kuwait,0.0,81.81860820800408,3.768311470813501,0.010044277070701813,1.0127320849938546,0,1
2025-01-01,NIND.KW,National Industries Group,0.0,41.17718022255796,0.12888855539142696,0.02419240635733124,2.5513227990808733,0,1
2025-01-01,WARBABANK.KW,Warba Bank,0.0,66.65397484712128,0.28646096119518916,0.010414440154509798,1.1682401084232932,0,1
2025-01-01,ZAIN.KW,Mobile Telecom (Zain),0.0,50.0,-0.7565501151391345,0.006396588486140788,0.2122417758994508,0,1
2025-01-02,ABK.KW,Ahli Bank Kuwait,0.0,28.57139423568023,-2.9169604984778914,0.03461439863636464,0.22954162620836302,0,1
2025-01-02,BOUBYAN.KW,Boubyan Bank,0.0,70.83476203538609,-0.49557688564652835,0.016043406623998564,0.28557588425720226,0,1
2025-01-02,BURG.KW,Burgan Bank,0.0,23.076883256049314,-1.8812477473990157,0.05113482451201825,31.406520324879903,0,1
2025-01-02,CBK.KW,Commercial Bank Kuwait,0.0,89.47363212984934,18.04335634501524,0.10077546814703614,-0.8921586253836572,0,1
2025-01-02,GBK.KW,Gulf Bank,0.0,40.90918824008051,-0.6155090897424884,0.009202201667154712,0.8241672206641409,0,1
2025-01-02,HUMANSOFT.KW,Humansoft Holding,0.0,82.08558785908906,53.29274824134427,0.018382352941176322,-0.0660347865628375,0,1
2025-01-02,KFH.KW,Kuwait Finance House,0.0,58.33588073459214,1.3448264112691959,0.005361300909430999,0.265773631234659,0,1
2025-01-02,KFIC.KW,Kuwait Finance & Investment,0.0,73.33250097698792,4.558211553976946,0.13281001489539565,0.0,0,1
2025-01-02,KPROJ.KW,Kuwait Projects Co (KIPCO),0.0,64.37366478927947,-0.18078216446615158,0.01473443490385274,-0.034283337885412345,0,1
2025-01-02,NBK.KW,National Bank of Kuwait,0.0,96.42855426146059,4.38425637370085,0.010044277070701813,1.0127320849938546,0,1
2025-01-02,NIND.KW,National Industries Group,0.0,46.66803391195581,-0.07291032724191382,0.02419240635733124,2.5513227990808733,0,1
2025-01-02,WARBABANK.KW,Warba Bank,0.0,100.0,0.32119901199916967,0.010414440154509798,1.1682401084232932,0,1
2025-01-02,ZAIN.KW,Mobile Telecom (Zain),0.0,25.00025434161131,-0.8795731799245914,0.006396588486140788,0.2122417758994508,0,1
2025-01-03,ABK.KW,Ahli Bank Kuwait,0.0,28.57139423568023,-3.1112889070683423,0.03461439863636464,0.9948008792009156,0,1
2025-01-03,BOUBYAN.KW,Boubyan Bank,0.0,70.83476203538609,-0.6381236070898808,0.016043406623998564,0.6953345218817207,0,1
2025-01-03,BURG.KW,Burgan Bank,0.0,23.076883256049314,-2.1171442363505264,0.05113482451201825,6.100840037971334,0,1
2025-01-03,CBK.KW,Commercial Bank Kuwait,0.0,89.47363212984934,19.345166720348516,0.10077546814703614,-0.5471092654514076,0,1
2025-01-03,GBK.KW,Gulf Bank,0.0,40.90918824008051,-0.6454624648567915,0.009202201667154712,1.4099409738401911,0,1
2025-01-03,HUMANSOFT.KW,Humansoft Holding,0.0,82.08558785908906,53.162742330593574,0.018382352941176322,0.23001057369302605,0,1
2025-01-03,KFH.KW,Kuwait Finance House,0.0,58.33588073459214,1.2194983085839795,0.005361300909430999,2.9640608642950284,0,1
2025-01-03,KFIC.KW,Kuwait Finance & Investment,0.0,73.33250097698792,5.234987912261772,0.13281001489539565,103.97738166566806,0,1
2025-01-03,KPROJ.KW,Kuwait Projects Co (KIPCO),0.0,64.37366478927947,-0.18626786847741528,0.01473443490385274,0.2070471037805934,0,1
2025-01-03,NBK.KW,National Bank of Kuwait,0.0,96.42855426146059,4.816871253470595,0.010044277070701813,0.7298423883033635,0,1
2025-01-03,NIND.KW,National Industries Group,0.0,46.66803391195581,-0.2301839779974557,0.02419240635733124,1.4495384473929807,0,1
2025-01-03,WARBABANK.KW,Warba Bank,0.0,100.0,0.3447550459680997,0.010414440154509798,1.0530068833548432,0,1
2025-01-03,ZAIN.KW,Mobile Telecom (Zain),0.0,25.00025434161131,-0.9659351460109065,0.006396588486140788,3.383464331907273,0,1
2025-01-04,ABK.KW,Ahli Bank Kuwait,0.0,28.57139423568023,-3.228084225399101,0.03461439863636464,4.786090860220124,0,1
2025-01-04,BOUBYAN.KW,Boubyan Bank,0.0,70.83476203538609,-0.7425334474561396,0.016043406623998564,0.6536661590834801,0,1
2025-01-04,BURG.KW,Burgan Bank,0.0,23.076883256049314,-2.277836423006562,0.05113482451201825,2.165998024464117,0,1
2025-01-04,CBK.KW,Commercial Bank Kuwait,0.0,89.47363212984934,20.144645883696853,0.10077546814703614,-0.6702207037386114,0,1
2025-01-04,GBK.KW,Gulf Bank,0.0,40.90918824008051,-0.6615745112869718,0.009202201667154712,0.9170745322657929,0,1
2025-01-04,HUMANSOFT.KW,Humansoft Holding,0.0,82.08558785908906,52.45504263036901,0.018382352941176322,-0.020448008107665023,0,1
2025-01-04,KFH.KW,Kuwait Finance House,0.0,58.33588073459214,1.1074093585190212,0.005361300909430999,0.9545916081455825,0,1
2025-01-04,KFIC.KW,Kuwait Finance & Investment,0.0,73.33250097698792,5.705567817900743,0.13281001489539565,112.35034658040665,0,1
2025-01-04,KPROJ.KW,Kuwait Projects Co (KIPCO),0.0,64.37366478927947,-0.1884430739736871,0.01473443490385274,0.9488148588967905,0,1
2025-01-04,NBK.KW,National Bank of Kuwait,0.0,96.42855426146059,5.100921415643825,0.010044277070701813,-0.005302579503460899,0,1
2025-01-04,NIND.KW,National Industries Group,0.0,46.66803391195581,-0.3507808955068299,0.02419240635733124,0.17572556677599047,0,1
